offer_id,skill_name,skill_level,skill_level_name
97,Azure AI foundry,3,Regular
98,Machine Learning,4,Advanced
98,CI/CD,4,Advanced
98,Rust,4,Advanced
98,Vector Search,4,Advanced
98,Azure,4,Advanced
98,SQL,4,Advanced
98,Python,4,Advanced
98,C#,3,Regular
99,Data Scientist,4,Advanced
99,data analyst,4,Advanced
99,SQL,4,Advanced
99,Python,4,Advanced
99,Machine Learning,3,Regular
99,AI,3,Regular
99,GenAI,1,Nice To Have
99,TensorFlow,1,Nice To Have
99,GDPR,1,Nice To Have
100,English,4,Advanced
100,Python,4,Advanced
100,AI,3,Regular
100,Machine Learning,3,Regular
100,Large Language Model,3,Regular
100,Docker,3,Regular
100,CI/CD,3,Regular
100,Natural Language Processing,1,Nice To Have
101,Azure,4,Advanced
101,Spark,3,Regular
101,Hadoop,3,Regular
101,Machine Learning,3,Regular
101,Data Science,3,Regular
102,AI,3,Regular
102,Machine Learning,3,Regular
102,Microsoft AI Builder,3,Regular
102,Copilot,3,Regular
102,Microsoft Dynamics 365,3,Regular
102,.Net,3,Regular
102,JavaScript,3,Regular
102,SQL,3,Regular
102,Azure,3,Regular
102,PowerApps,3,Regular
103,Python,5,Master
103,SQL,5,Master
103,GenAI,3,Regular
103,Large Language Model,3,Regular
103,Langchain,3,Regular
103,rag,3,Regular
103,Prompt Engineering,3,Regular
103,AWS,3,Regular
103,Azure,3,Regular
103,CI/CD,3,Regular
104,Azure,4,Advanced
104,Azure Cloud,4,Advanced
104,Python,4,Advanced
104,CI/CD,3,Regular
104,REST API,3,Regular
104,Azure Kubernetes Service,3,Regular
104,Microsoft Azure Cloud,3,Regular
105,Architecture,3,Regular
105,AI,3,Regular
105,Software Architecture,3,Regular
105,Azure,2,Junior
105,Enterprise Architect,2,Junior
106,English,Nan,B2
106,Large Language Model,2,Junior
106,Machine Learning,2,Junior
107,Business Analysis,5,Master
107,GenAI,4,Advanced
107,Machine Learning,4,Advanced
107,NLP,4,Advanced
107,LLM,4,Advanced
107,PyTorch,4,Advanced
107,AI,4,Advanced
107,AI/ML,4,Advanced
107,TensorFlow,4,Advanced
107,Python,4,Advanced
108,Machine Learning,4,Advanced
108,Python,3,Regular
108,Databases,3,Regular
108,Data Warehousing,3,Regular
108,Big Data,3,Regular
108,Cloud,3,Regular
108,R,1,Nice To Have
109,AI,4,Advanced
109,Python,4,Advanced
109,Machine Learning,2,Junior
110,Git,3,Regular
110,Bash,3,Regular
110,PyTorch,3,Regular
110,AI,3,Regular
110,Docker,3,Regular
110,Python,3,Regular
111,Machine Learning,4,Advanced
111,LLM,4,Advanced
111,Cloud,4,Advanced
111,AI,4,Advanced
111,Python,4,Advanced
111,Data Science,4,Advanced
111,Computer Vision,3,Regular
112,Machine Learning,4,Advanced
112,Python,4,Advanced
112,E2E,4,Advanced
112,MLflow,4,Advanced
113,AI/ML,4,Advanced
113,AI,3,Regular
113,Docker,3,Regular
113,Software Development,1,Nice To Have
114,English,Nan,B2
114,Machine Learning,5,Master
114,AWS,4,Advanced
114,Python,4,Advanced
114,Terraform,4,Advanced
114,Cloud Formation,4,Advanced
114,Ansible,4,Advanced
114,Git,4,Advanced
115,Docker,4,Advanced
115,Azure,4,Advanced
115,Python,4,Advanced
115,GenerativeAI,4,Advanced
116,OpenAI,4,Advanced
116,Python,4,Advanced
116,Azure,4,Advanced
116,GCP,4,Advanced
116,Google Vertex AI,4,Advanced
116,Anthropic Claude,4,Advanced
116,rag,4,Advanced
117,AI,4,Advanced
117,PostgreSQL,3,Regular
117,RabbitMQ,3,Regular
117,TensorFlow,3,Regular
117,REST API,3,Regular
117,MySQL,3,Regular
117,MongoDB,3,Regular
117,DevOps,1,Nice To Have
117,PHP,1,Nice To Have
117,JavaScript,1,Nice To Have
118,Polish,Nan,C1
118,AI,4,Advanced
118,Python,4,Advanced
118,TensorFlow,4,Advanced
118,Linux,3,Regular
118,Keras,3,Regular
118,OpenCV,3,Regular
118,PyTorch,3,Regular
119,Python,4,Advanced
119,Docker,3,Regular
119,Azure,3,Regular
119,GenerativeAI,3,Regular
120,English,4,Advanced
120,TypeScript,3,Regular
120,HTML5 / CSS3,3,Regular
120,Node.js,3,Regular
120,AI,3,Regular
120,Docker,3,Regular
120,JavaScript,3,Regular
121,Polish,Nan,B2
121,English,Nan,C1
121,Python,4,Advanced
121,LLM,3,Regular
121,AI,3,Regular
121,AWS,1,Nice To Have
121,Data Warehousing,1,Nice To Have
121,GCP,1,Nice To Have
122,English,Nan,B2
122,GenAI,5,Master
122,AI,5,Master
122,AppDev,5,Master
122,Python,5,Master
122,ML OPS,4,Advanced
122,OpenAI API,4,Advanced
122,Langchain,4,Advanced
123,NLP,4,Advanced
123,LLMs,4,Advanced
123,Python,4,Advanced
123,AI,3,Regular
124,Amazon Bedrock,4,Advanced
124,Langchain,4,Advanced
124,Langgraph,4,Advanced
124,Autogen,4,Advanced
124,Python,4,Advanced
124,AWS AI Foundry,4,Advanced
124,Crew.AI,4,Advanced
125,R,3,Regular
125,ChatGPT,3,Regular
125,Kofax RPA,3,Regular
125,SQL,3,Regular
125,Python,3,Regular
125,UI Path,2,Junior
125,Blue Prism,2,Junior
126,CI/CD,4,Advanced
126,Angular,4,Advanced
126,Aurelia,4,Advanced
126,React,4,Advanced
126,JavaScript,4,Advanced
126,TypeScript,4,Advanced
126,AI,1,Nice To Have
127,Security,3,Regular
127,penetration testing,3,Regular
127,threat modeling,3,Regular
127,SaaS,1,Nice To Have
127,ChatGPT,1,Nice To Have
128,English,Nan,C1
128,Generative AI,4,Advanced
128,Python,4,Advanced
128,AI,4,Advanced
128,NLP,4,Advanced
128,Machine Learning,3,Regular
128,Data Science,3,Regular
128,PyTorch,3,Regular
128,TensorFlow,3,Regular
128,Azure,1,Nice To Have
128,AWS,1,Nice To Have
129,AI,4,Advanced
129,Python,4,Advanced
129,Docker,3,Regular
129,Kubernetes,3,Regular
130,Python,4,Advanced
130,Computer Vision,3,Regular
130,GenAI,3,Regular
130,Azure,2,Junior
130,GCP,2,Junior
131,Machine Learning,4,Advanced
131,LLM,4,Advanced
131,Cloud,4,Advanced
131,AI,4,Advanced
131,Python,4,Advanced
131,Data Science,4,Advanced
131,Computer Vision,3,Regular
132,AI,4,Advanced
132,.NET C#,4,Advanced
132,Python,4,Advanced
132,CI/CD,4,Advanced
132,Cloud,3,Regular
132,DevOps,1,Nice To Have
133,French,Nan,B2
133,German,Nan,B2
133,Dutch,Nan,B2
133,Italian,Nan,B2
133,Spanish,Nan,B2
133,English,4,Advanced
133,Python,3,Regular
133,Java,3,Regular
134,English,Nan,B2
134,GenAI,4,Advanced
134,Azure,4,Advanced
134,Python,4,Advanced
134,MLOps,4,Advanced
134,Databricks,4,Advanced
135,Polish,Nan,B2
135,English,Nan,B2
135,LLM,4,Advanced
135,AI/ML services,4,Advanced
135,AI application deployment,4,Advanced
135,Python,4,Advanced
135,API,4,Advanced
135,Azure/GCP,3,Regular
136,AI,3,Regular
136,Python,3,Regular
136,SQL,3,Regular
136,Data modeling,3,Regular
136,Agile,3,Regular
136,CI/CD,3,Regular
136,DevOps,3,Regular
137,English,Nan,B2
137,Python,2,Junior
137,Java,2,Junior
137,C#,2,Junior
137,Machine Learning,2,Junior
137,AI,2,Junior
138,English,Nan,B2
138,AI,5,Master
138,Machine Learning,5,Master
138,Python,4,Advanced
138,PyTorch,3,Regular
138,Linux,3,Regular
138,TensorFlow,2,Junior
138,Keras,2,Junior
138,JAX,2,Junior
138,CI/CD,2,Junior
138,CUDA,1,Nice To Have
139,AI,3,Regular
140,English,Nan,C1
140,Python,5,Master
140,fastapi,5,Master
140,Flask,4,Advanced
140,CrewAI,3,Regular
140,AI/ML,3,Regular
141,English,Nan,B2
141,SQL,2,Junior
141,Power BI,2,Junior
141,Data,2,Junior
141,PostgreSQL,1,Nice To Have
141,Google Cloud,1,Nice To Have
141,BigQuery,1,Nice To Have
141,AI,1,Nice To Have
142,Computer Vision,4,Advanced
142,PyTorch,4,Advanced
142,OpenCV,4,Advanced
142,Python,4,Advanced
142,AWS,3,Regular
142,Agile,3,Regular
142,vSLAM,1,Nice To Have
143,Machine Learning,5,Master
143,NLP,5,Master
143,PyTorch,3,Regular
143,TensorFlow,3,Regular
144,English,Nan,B2
144,SQL,4,Advanced
144,Python,4,Advanced
144,NLP,3,Regular
144,Computer Vision,3,Regular
144,PyTorch,3,Regular
144,TensorFlow,3,Regular
144,Keras,3,Regular
144,Deep Learning,3,Regular
144,MLOps,3,Regular
145,English,Nan,B2
145,React,4,Advanced
145,Next.js,4,Advanced
145,TypeScript,4,Advanced
145,AI/LLMs,4,Advanced
145,Node.js,4,Advanced
146,Polish,Nan,C2
146,English,Nan,C1
146,Apache Hadoop,4,Advanced
146,Python,4,Advanced
146,Big Data,4,Advanced
146,Apache Spark,4,Advanced
146,Git,3,Regular
146,SQL,3,Regular
146,Hive,1,Nice To Have
146,Bitbucket,1,Nice To Have
147,Polish,Nan,C2
147,English,Nan,C1
147,AI,5,Master
147,LLM,5,Master
147,rag,4,Advanced
147,GenAI,4,Advanced
147,CI/CD,4,Advanced
147,API,3,Regular
148,Machine Learning,4,Advanced
148,Power BI,4,Advanced
148,AI,4,Advanced
148,RPA,4,Advanced
148,Microsoft Power Automate,4,Advanced
149,English,Nan,B2
149,NLP,4,Advanced
149,AI,4,Advanced
149,Machine Learning,4,Advanced
149,AWS,3,Regular
149,Python,3,Regular
150,English,Nan,B2
150,AI,3,Regular
151,LLM,3,Regular
151,AI,3,Regular
151,RPA/IPaaS,1,Nice To Have
151,JavaScript/Python,1,Nice To Have
152,MLOps,5,Master
152,Azure,4,Advanced
152,Databricks,4,Advanced
152,SQL,4,Advanced
152,Python,4,Advanced
153,Machine Learning,4,Advanced
153,Team Management,4,Advanced
153,Project Management,4,Advanced
153,Python,4,Advanced
153,Generative AI,4,Advanced
153,Data Science,4,Advanced
153,Big Data,4,Advanced
154,Python,3,Regular
154,C#,3,Regular
154,.Net,3,Regular
154,AI/ML,3,Regular
154,TensorFlow,3,Regular
154,PyTorch,3,Regular
154,R,3,Regular
155,English,Nan,B2
155,German,Nan,B1
155,Python,4,Advanced
155,AI,3,Regular
155,SQL,3,Regular
155,Machine Learning,3,Regular
156,AI/ML,4,Advanced
156,AI,3,Regular
156,Docker,3,Regular
156,Software Development,1,Nice To Have
157,Machine Learning,4,Advanced
157,AI,4,Advanced
158,Machine Learning,4,Advanced
158,LLM,4,Advanced
158,Cloud,4,Advanced
158,AI,4,Advanced
158,Team Management,4,Advanced
158,Python,4,Advanced
158,Data Science,4,Advanced
158,Computer Vision,3,Regular
159,English,Nan,B2
159,AI,4,Advanced
159,Python,4,Advanced
159,PyTorch,4,Advanced
159,TensorFlow,4,Advanced
159,React,1,Nice To Have
159,Vue,1,Nice To Have
160,English,Nan,C1
160,Python,3,Regular
160,Machine Learning,3,Regular
161,Machine Learning,4,Advanced
161,Python,4,Advanced
161,SQL,4,Advanced
161,Docker,4,Advanced
162,Computer Vision,4,Advanced
162,PyTorch,4,Advanced
162,OpenCV,4,Advanced
162,Python,4,Advanced
162,AWS,3,Regular
162,Agile,3,Regular
162,vSLAM,1,Nice To Have
163,Python,5,Master
163,Django,2,Junior
163,Django Rest Framework,2,Junior
163,AWS,1,Nice To Have
163,Docker,1,Nice To Have
163,MS SQL,1,Nice To Have
163,Kubernetes,1,Nice To Have
163,NoSQL,1,Nice To Have
164,Python,4,Advanced
164,JavaScript,4,Advanced
164,C,4,Advanced
164,C++,4,Advanced
164,Java,4,Advanced
165,Polish,Nan,C2
165,English,Nan,C1
165,Python,5,Master
165,PostgreSQL,4,Advanced
165,Django,4,Advanced
165,pytest,3,Regular
165,Django Rest Framework,3,Regular
165,Amazon AWS,2,Junior
166,Polish,Nan,C1
166,English,Nan,C1
166,Python,4,Advanced
166,AI,4,Advanced
166,Computer Vision,4,Advanced
166,English,4,Advanced
166,Data Science,3,Regular
