offer_id,skill_name,skill_level,skill_level_name
33,AI,5,Master
33,Python,5,Master
33,AWS,4,Advanced
34,Python,5,Master
34,AI,3,Regular
34,Machine Learning,3,Regular
35,English,Nan,B2
35,Python,4,Advanced
35,CI/CD,3,Regular
35,PyTorch,3,Regular
35,AI,3,Regular
35,Spark,3,Regular
35,Databases,3,Regular
35,TensorFlow,3,Regular
35,Airflow,1,Nice To Have
36,English,Nan,B2
36,Compliance,4,Advanced
36,AI,4,Advanced
36,privacy,4,Advanced
37,AI,3,Regular
37,Docker,3,Regular
37,OpenAI API,3,Regular
37,MySQL,3,Regular
37,Elasticsearch,3,Regular
37,RESTful API,3,Regular
37,Python,3,Regular
38,Python,4,Advanced
38,Autogen,4,Advanced
38,Langgraph,4,Advanced
38,Crew.AI,4,Advanced
38,Langchain,4,Advanced
38,AWS AI Foundry,4,Advanced
38,Amazon Bedrock,4,Advanced
39,Polish,Nan,B2
39,English,Nan,C1
39,Python,4,Advanced
39,LLM,3,Regular
39,AI,3,Regular
39,AWS,1,Nice To Have
39,Data Warehousing,1,Nice To Have
39,GCP,1,Nice To Have
40,Machine Learning,3,Regular
40,Java,3,Regular
40,C++,3,Regular
40,AI,3,Regular
40,Gradle,3,Regular
40,Python,3,Regular
41,Python,4,Advanced
41,Docker,3,Regular
41,Azure,3,Regular
41,GenerativeAI,3,Regular
42,AWS,4,Advanced
42,AI,4,Advanced
42,CI/CD,3,Regular
42,ETL,3,Regular
42,SQL,3,Regular
42,Python,3,Regular
43,English,Nan,B2
43,AI,5,Master
43,Machine Learning,5,Master
43,Python,4,Advanced
43,PyTorch,3,Regular
43,Linux,3,Regular
43,TensorFlow,2,Junior
43,Keras,2,Junior
43,JAX,2,Junior
43,CI/CD,2,Junior
43,CUDA,1,Nice To Have
44,Docker,4,Advanced
44,TensorFlow,4,Advanced
44,Python,4,Advanced
44,Generative AI,4,Advanced
44,Azure,3,Regular
44,OpenAI,3,Regular
45,Python,3,Regular
45,C#,3,Regular
45,.Net,3,Regular
45,AI/ML,3,Regular
45,TensorFlow,3,Regular
45,PyTorch,3,Regular
45,R,3,Regular
46,Machine Learning,4,Advanced
46,Power BI,4,Advanced
46,AI,4,Advanced
46,RPA,4,Advanced
46,Microsoft Power Automate,4,Advanced
47,Azure,4,Advanced
47,Spark,3,Regular
47,Hadoop,3,Regular
47,Machine Learning,3,Regular
47,Data Science,3,Regular
48,TypeScript,5,Master
48,React,5,Master
48,AWS,4,Advanced
48,AI,4,Advanced
48,REST API,4,Advanced
48,PostgreSQL,3,Regular
49,English,Nan,C1
49,Machine Learning,4,Advanced
49,AWS,4,Advanced
49,TypeScript,4,Advanced
49,AI,4,Advanced
49,Azure,4,Advanced
49,Kubernetes,4,Advanced
49,Snowflake,4,Advanced
49,JavaScript,4,Advanced
49,Python,4,Advanced
49,Salesforce,3,Regular
50,Python,4,Advanced
50,LLM,3,Regular
50,NLP,3,Regular
50,Azure,2,Junior
50,GCP,2,Junior
50,Databricks,1,Nice To Have
51,English,Nan,B2
51,Big Data,2,Junior
51,Deep Learning,2,Junior
51,Machine Learning,2,Junior
51,GCP,1,Nice To Have
51,Azure,1,Nice To Have
52,Polish,Nan,C2
52,Kubernetes,4,Advanced
52,Python,4,Advanced
52,GCP,4,Advanced
53,AI,4,Advanced
53,Python,4,Advanced
53,Git,3,Regular
53,PyTorch,3,Regular
53,TensorFlow,3,Regular
53,Linux,3,Regular
53,Keras,3,Regular
53,C++,2,Junior
53,Docker,2,Junior
53,Kubernetes,2,Junior
54,AI,5,Master
54,Python,5,Master
54,AWS,4,Advanced
54,OpenAI API,4,Advanced
54,fastapi,4,Advanced
54,REST API,3,Regular
54,Langchain,3,Regular
54,Hugging Face,3,Regular
54,Datadog,2,Junior
54,Jenkins,2,Junior
55,Python,3,Regular
55,GenAI,2,Junior
55,Spark/PySpark,2,Junior
55,LLM/ML/AI,2,Junior
55,Azure,2,Junior
55,Databricks,2,Junior
56,AI,5,Master
56,Machine Learning,4,Advanced
56,AWS,4,Advanced
56,NLP,4,Advanced
56,PyTorch,4,Advanced
56,Docker,4,Advanced
56,TensorFlow,4,Advanced
56,GCP,4,Advanced
56,Kubernetes,4,Advanced
56,Python,4,Advanced
57,AWS,4,Advanced
57,DevOps,4,Advanced
57,C#,4,Advanced
57,AI/ML,4,Advanced
57,Azure,4,Advanced
57,GCP,4,Advanced
57,English,4,Advanced
57,.Net,4,Advanced
57,Python,4,Advanced
57,Kubernetes,3,Regular
58,3D,1,Nice To Have
59,Python,4,Advanced
59,Apache Hadoop,3,Regular
59,SQL,3,Regular
59,Apache Spark,3,Regular
59,Machine Learning,3,Regular
60,English,Nan,B2
60,GenAI,5,Master
60,AI,5,Master
60,AppDev,5,Master
60,Python,5,Master
60,ML OPS,4,Advanced
60,OpenAI API,4,Advanced
60,Langchain,4,Advanced
61,Python,4,Advanced
61,Computer Vision,3,Regular
61,GenAI,3,Regular
61,Azure,2,Junior
61,GCP,2,Junior
62,GenAI,4,Advanced
62,AI,4,Advanced
62,LLM,4,Advanced
62,UX/UI,4,Advanced
63,Machine Learning,3,Regular
63,Python,3,Regular
63,TensorFlow,3,Regular
63,PyTorch,3,Regular
63,scikit-learn,3,Regular
63,Apache Spark,3,Regular
63,Hadoop,3,Regular
63,Amazon SageMaker,3,Regular
63,Google Cloud AI Platform,3,Regular
64,AI,3,Regular
64,Python,3,Regular
65,Python,4,Advanced
65,SQL,4,Advanced
65,NoSQL,4,Advanced
65,Azure,4,Advanced
65,Apache Spark,4,Advanced
65,Docker,4,Advanced
65,Kubernetes,4,Advanced
65,GenAI,4,Advanced
65,MySQL,4,Advanced
66,Machine Learning,5,Master
66,Data Structures,4,Advanced
66,Algorithms,4,Advanced
67,GenAI,3,Regular
67,C++,3,Regular
67,Python,3,Regular
68,CI/CD,4,Advanced
68,Angular,4,Advanced
68,Aurelia,4,Advanced
68,React,4,Advanced
68,JavaScript,4,Advanced
68,TypeScript,4,Advanced
68,AI,1,Nice To Have
69,C/C++,2,Junior
69,Graphics APIs: OpenGL / OpenGL ES / EGL / Vulkan,2,Junior
69,Python,2,Junior
69,Platforms: Android /Linux /Windows / Embedded MCU,2,Junior
70,AWS,3,Regular
70,PyTorch,3,Regular
70,scikit learn,3,Regular
70,NumPy,3,Regular
70,Docker,3,Regular
70,Kubernetes,3,Regular
70,Pandas,3,Regular
71,Polish,Nan,C1
71,English,Nan,C1
71,SQL,4,Advanced
71,Python,4,Advanced
71,PyTorch,3,Regular
71,TensorFlow,3,Regular
72,Python,4,Advanced
72,rag,3,Regular
72,Prompt Engineering,3,Regular
72,Langchain,3,Regular
72,Langgraph,3,Regular
72,Pandas,3,Regular
72,Azure,3,Regular
73,GenAI,4,Advanced
73,AI,4,Advanced
73,Python,4,Advanced
73,AWS,3,Regular
73,PyTorch,3,Regular
74,Polish,Nan,B1
74,English,Nan,B2
74,OpenCV,4,Advanced
74,AI/ML,4,Advanced
74,PyTorch,3,Regular
74,Keras,3,Regular
74,scikit-learn,3,Regular
74,Pandas,3,Regular
74,SciPy,3,Regular
74,TensorFlow,3,Regular
74,MLflow,1,Nice To Have
75,Polish,Nan,C1
75,English,Nan,C1
75,LLM,4,Advanced
75,CRM,4,Advanced
75,AI,4,Advanced
75,SaaS,3,Regular
76,AI,3,Regular
76,Compiler,3,Regular
77,Machine Learning,4,Advanced
77,LLM,4,Advanced
77,Cloud,4,Advanced
77,AI,4,Advanced
77,Python,4,Advanced
77,Data Science,4,Advanced
77,Computer Vision,3,Regular
78,LLM,3,Regular
78,AI,3,Regular
78,Docker,3,Regular
78,rag,3,Regular
78,Kubernetes,3,Regular
78,SQL,3,Regular
78,Python,3,Regular
78,NoSQL,3,Regular
78,Java,2,Junior
79,Computer science,4,Advanced
79,Machine Learning,4,Advanced
79,Python,4,Advanced
80,NLP,4,Advanced
80,Microsoft Copilot Studios,4,Advanced
80,CI/CD,4,Advanced
80,Virtual Chatbots,4,Advanced
80,Azure open AI / GenAI solutions,4,Advanced
80,GitLab,4,Advanced
80,Python,4,Advanced
80,Power Platform,4,Advanced
80,Power Automate,4,Advanced
81,Cybersecurity,1,Nice To Have
82,AI,4,Advanced
82,.NET C#,4,Advanced
82,Python,4,Advanced
82,CI/CD,4,Advanced
82,Cloud,3,Regular
82,DevOps,1,Nice To Have
83,English,Nan,C1
83,Machine Learning,4,Advanced
83,Python,4,Advanced
83,Azure,4,Advanced
83,MLOps,4,Advanced
84,Polish,Nan,C2
84,English,Nan,C1
84,Python,5,Master
84,Machine Learning,4,Advanced
84,CI/CD,4,Advanced
84,Pandas,4,Advanced
84,PyTorch,3,Regular
84,PySpark,3,Regular
84,TensorFlow,3,Regular
84,Snowflake,1,Nice To Have
84,Agile,1,Nice To Have
85,AI,4,Advanced
85,Python,4,Advanced
85,Machine Learning,2,Junior
86,English,Nan,B2
86,Machine Learning,2,Junior
86,Python,2,Junior
86,SQL,2,Junior
87,C#,3,Regular
87,MS Azure,3,Regular
87,ASP.NET,3,Regular
87,DDD,3,Regular
87,Onion Architecture,3,Regular
87,TDD,3,Regular
88,C++,3,Regular
88,LLM,3,Regular
88,Gradle,3,Regular
88,Release Engineering,3,Regular
88,Machine Learning,3,Regular
89,PyTorch,3,Regular
89,TensorFlow,3,Regular
89,Langchain,3,Regular
89,LLM,3,Regular
89,MLOps,3,Regular
89,CI/CD,3,Regular
89,AWS,3,Regular
89,Azure,3,Regular
90,English,4,Advanced
90,TypeScript,3,Regular
90,HTML5 / CSS3,3,Regular
90,Node.js,3,Regular
90,AI,3,Regular
90,Docker,3,Regular
90,JavaScript,3,Regular
91,AI/ML,4,Advanced
91,Docker,3,Regular
91,AI,3,Regular
91,Software Development,1,Nice To Have
92,Polish,Nan,C1
92,English,Nan,C1
92,AI,4,Advanced
92,Scrum,4,Advanced
92,Azure,4,Advanced
92,GCP,4,Advanced
92,Agile,4,Advanced
92,UX/UI,4,Advanced
93,English,Nan,B2
93,GenAI,3,Regular
93,AzureML,3,Regular
93,AzureAI,3,Regular
93,Python,3,Regular
93,Databricks,3,Regular
94,R,3,Regular
94,ChatGPT,3,Regular
94,Kofax RPA,3,Regular
94,SQL,3,Regular
94,Python,3,Regular
94,UI Path,2,Junior
94,Blue Prism,2,Junior
95,English,Nan,B2
95,NLP,4,Advanced
95,AI,4,Advanced
95,Machine Learning,4,Advanced
95,AWS,3,Regular
95,Python,3,Regular
96,AI,3,Regular
96,REST API,3,Regular
96,SQL,3,Regular
96,Docker,3,Regular
97,Machine Learning,4,Advanced
97,Python,4,Advanced
97,SQL,4,Advanced
97,Docker,4,Advanced
98,Polish,Nan,C1
98,English,Nan,B2
98,LLM,4,Advanced
98,AI,4,Advanced
98,Python,4,Advanced
98,Azure,4,Advanced
98,Docker,4,Advanced
98,Kubernetes,4,Advanced
98,API,3,Regular
98,Microservices,3,Regular
98,Agile,3,Regular
98,Scrum,3,Regular
99,PyTorch,4,Advanced
99,AI,4,Advanced
99,TensorFlow,4,Advanced
99,OpenCV,4,Advanced
100,AI/ML,4,Advanced
100,LLM,4,Advanced
100,Cloud,4,Advanced
100,Python,3,Regular
100,CI/CD,3,Regular
101,Kotlin,4,Advanced
101,Data,4,Advanced
101,Java,4,Advanced
101,Machine Learning,4,Advanced
102,AI,4,Advanced
103,Machine Learning,1,Nice To Have
103,DevOps,1,Nice To Have
103,Cloud,1,Nice To Have
103,CI/CD,1,Nice To Have
103,Angular,1,Nice To Have
103,AI,1,Nice To Have
103,Java,1,Nice To Have
103,JavaScript,1,Nice To Have
103,Python,1,Nice To Have
104,English,Nan,B2
104,Generative AI,4,Advanced
104,LLM,4,Advanced
104,Scrum,1,Nice To Have
104,Cloud,1,Nice To Have
105,English,Nan,B2
105,TypeScript,3,Regular
105,WebSocket,3,Regular
105,Video and audio streaming,3,Regular
105,React,3,Regular
105,Vite,3,Regular
106,SQL,4,Advanced
106,Python,4,Advanced
106,Git,3,Regular
106,scikit-learn,3,Regular
107,LLM,3,Regular
107,Promt Engineering,3,Regular
107,Python,3,Regular
107,REST API,3,Regular
107,Azure,3,Regular
108,Polish,Nan,C2
108,English,Nan,C1
108,Data Science,5,Master
108,SAS,4,Advanced
108,Apache Hadoop,4,Advanced
108,Apache Spark,4,Advanced
108,Python,4,Advanced
108,Team Management,4,Advanced
109,NLP,4,Advanced
109,Python,4,Advanced
109,Git,3,Regular
109,SQL,3,Regular
110,AI/ML,4,Advanced
110,AI,3,Regular
110,Docker,3,Regular
110,Software Development,1,Nice To Have
111,AI,4,Advanced
111,.NET C#,4,Advanced
111,Python,4,Advanced
111,CI/CD,4,Advanced
111,Cloud,3,Regular
111,DevOps,1,Nice To Have
112,Python,5,Master
112,PostgreSQL,4,Advanced
112,Django,3,Regular
112,pytest,3,Regular
112,Django Rest Framework,3,Regular
112,Amazon AWS,2,Junior
113,Machine Learning,4,Advanced
113,CI/CD,4,Advanced
113,Rust,4,Advanced
113,Vector Search,4,Advanced
113,Azure,4,Advanced
113,SQL,4,Advanced
113,Python,4,Advanced
113,C#,3,Regular
114,Python,5,Master
114,Machine Learning,4,Advanced
114,SQL,3,Regular
114,Data Science,3,Regular
115,AI,4,Advanced
115,Customer Support,4,Advanced
115,GenAI,4,Advanced
115,LLM,4,Advanced
116,AI,3,Regular
116,Python,3,Regular
116,SQL,3,Regular
116,Data modeling,3,Regular
116,Agile,3,Regular
116,CI/CD,3,Regular
116,DevOps,3,Regular
117,English,Nan,B2
117,GenAI,4,Advanced
117,Azure,4,Advanced
117,Python,4,Advanced
117,MLOps,4,Advanced
117,Databricks,4,Advanced
118,English,Nan,C1
118,Generative AI,4,Advanced
118,Python,4,Advanced
118,AI,4,Advanced
118,NLP,4,Advanced
118,Machine Learning,3,Regular
118,Data Science,3,Regular
118,PyTorch,3,Regular
118,TensorFlow,3,Regular
118,Azure,1,Nice To Have
118,AWS,1,Nice To Have
119,French,Nan,B2
119,German,Nan,B2
119,Dutch,Nan,B2
119,Italian,Nan,B2
119,Spanish,Nan,B2
119,English,4,Advanced
119,Python,3,Regular
119,Java,3,Regular
120,English,Nan,B1
120,Programming,2,Junior
120,Machine Learning,2,Junior
120,English,2,Junior
121,Python,5,Master
121,Azure,4,Advanced
121,Databricks,4,Advanced
121,MLOps,4,Advanced
121,DevOps,3,Regular
121,ML/AI,3,Regular
121,Spark,2,Junior
121,Scala,1,Nice To Have
122,AI/ML,4,Advanced
122,AI,3,Regular
122,Docker,3,Regular
122,Software Development,1,Nice To Have
123,Machine Learning,4,Advanced
123,PyTorch,4,Advanced
123,scikit-learn,4,Advanced
123,TensorFlow,4,Advanced
123,Python,4,Advanced
124,Azure,4,Advanced
124,Python,4,Advanced
124,GenAI,3,Regular
124,NLP,3,Regular
124,Azure AI foundry,3,Regular
125,Go-to-market,5,Master
125,English,5,Master
125,SEO,4,Advanced
125,CMS,4,Advanced
126,Kedro,4,Advanced
126,Python 3,4,Advanced
126,CI/CD pipelines,4,Advanced
126,Spark,4,Advanced
126,Airflow,1,Nice To Have
126,Django,1,Nice To Have
126,Docker,1,Nice To Have
126,Kubernetes,1,Nice To Have
126,Databricks,1,Nice To Have
127,English,Nan,C1
127,Python,4,Advanced
127,PyTorch,4,Advanced
127,TensorFlow,4,Advanced
127,Hugging Face transformers,4,Advanced
127,Scikit,4,Advanced
127,Keras,4,Advanced
127,Machine Learning,4,Advanced
127,LLM,4,Advanced
127,Distributed systems,3,Regular
128,MLOps,5,Master
128,Azure,4,Advanced
128,Databricks,4,Advanced
128,SQL,4,Advanced
128,Python,4,Advanced
129,Memy,4,Advanced
129,LLM,1,Nice To Have
129,AI,1,Nice To Have
130,AI,4,Advanced
130,REST API,3,Regular
130,RabbitMQ,3,Regular
130,TensorFlow,3,Regular
130,MySQL,3,Regular
130,PostgreSQL,3,Regular
130,MongoDB,3,Regular
130,PHP,1,Nice To Have
130,JavaScript,1,Nice To Have
130,DevOps,1,Nice To Have
131,English,Nan,C1
131,Polish,Nan,C1
131,AWS,4,Advanced
131,CI/CD,4,Advanced
131,AI,4,Advanced
131,Azure,4,Advanced
131,GCP,4,Advanced
131,SQL,4,Advanced
131,Python,4,Advanced
132,Big Data,4,Advanced
132,ETL,4,Advanced
132,Data modeling,4,Advanced
132,Machine Learning,3,Regular
132,AI,3,Regular
132,Python,3,Regular
132,C#,3,Regular
132,Cloud,2,Junior
133,Computer Vision,4,Advanced
133,PyTorch,4,Advanced
133,OpenCV,4,Advanced
133,Python,4,Advanced
133,AWS,3,Regular
133,Agile,3,Regular
133,vSLAM,1,Nice To Have
134,English,Nan,B2
134,Danish,Nan,B1
134,Machine Learning,3,Regular
134,AI,3,Regular
135,AI,4,Advanced
135,ML,4,Advanced
136,C++,4,Advanced
136,C,4,Advanced
137,Web3,4,Advanced
137,MLOps,4,Advanced
137,DevOps,4,Advanced
138,English,4,Advanced
138,Python,4,Advanced
138,AI,3,Regular
138,Machine Learning,3,Regular
138,Large Language Model,3,Regular
138,Docker,3,Regular
138,CI/CD,3,Regular
138,Natural Language Processing,1,Nice To Have
139,English,Nan,B2
139,AI,4,Advanced
139,Python,4,Advanced
139,PyTorch,4,Advanced
139,TensorFlow,4,Advanced
139,React,1,Nice To Have
139,Vue,1,Nice To Have
140,Python,5,Master
140,SQL,5,Master
140,GenAI,3,Regular
140,Large Language Model,3,Regular
140,Langchain,3,Regular
140,rag,3,Regular
140,Prompt Engineering,3,Regular
140,AWS,3,Regular
140,Azure,3,Regular
140,CI/CD,3,Regular
141,Polish,Nan,C2
141,English,Nan,B2
141,Copilot,3,Regular
141,Microsoft 365,3,Regular
141,Power Platform,3,Regular
141,Azure,3,Regular
141,integration,3,Regular
141,AI,1,Nice To Have
141,Python,1,Nice To Have
141,JavaScript,1,Nice To Have
142,Polish,Nan,B2
142,English,Nan,B2
142,AI,4,Advanced
142,Python,4,Advanced
142,LLM,3,Regular
142,rag,3,Regular
142,NoSQL,3,Regular
143,Polish,Nan,C1
143,English,Nan,C1
143,Scrum Master,4,Advanced
144,Python,4,Advanced
144,JavaScript,4,Advanced
144,C,4,Advanced
144,C++,4,Advanced
144,Java,4,Advanced
145,OpenAI,4,Advanced
145,Python,4,Advanced
145,Azure,4,Advanced
145,GCP,4,Advanced
145,Google Vertex AI,4,Advanced
145,Anthropic Claude,4,Advanced
145,rag,4,Advanced
146,Airflow,4,Advanced
146,Python,4,Advanced
146,CI/CD,3,Regular
146,Spark,3,Regular
146,Azure,3,Regular
146,Azure ML,2,Junior
146,Docker,2,Junior
146,ML,2,Junior
146,Terraform,2,Junior
146,Kubernetes,2,Junior
147,Machine Learning,4,Advanced
147,LLM,4,Advanced
147,Cloud,4,Advanced
147,AI,4,Advanced
147,Python,4,Advanced
147,Data Science,4,Advanced
147,Computer Vision,3,Regular
148,Amazon AWS,3,Regular
148,AWS Bedrock,3,Regular
148,OpenSearch,3,Regular
148,AWS Textract,3,Regular
148,RDS PostgreSQL,3,Regular
148,EC2,3,Regular
148,s3,3,Regular
148,Python,1,Nice To Have
149,TypeScript,3,Regular
149,Node.js,3,Regular
149,AI,3,Regular
149,TensorFlow,3,Regular
149,JavaScript,3,Regular
149,Python,3,Regular
149,Nest.js,1,Nice To Have
149,PyTorch,1,Nice To Have
149,NumPy,1,Nice To Have
149,Pandas,1,Nice To Have
150,Python,5,Master
150,AWS,4,Advanced
150,AI,4,Advanced
150,Data Science,4,Advanced
150,NLP,3,Regular
150,LLM,3,Regular
150,Docker,3,Regular
151,Polish,Nan,B2
151,English,Nan,C1
151,AlphaFold,4,Advanced
151,molecular dynamics simulations,4,Advanced
151,computational analysis,4,Advanced
151,high-throughput screening,4,Advanced
151,Python,2,Junior
151,R,2,Junior
151,SLURM,1,Nice To Have
151,HPC,1,Nice To Have
151,AWS,1,Nice To Have
152,LLM,4,Advanced
152,AI,4,Advanced
152,Python,4,Advanced
152,PyTorch,3,Regular
153,Python,5,Master
153,Microsoft Azure,4,Advanced
153,AI,4,Advanced
153,SQL,4,Advanced
153,DevOps tools,3,Regular
154,GenAI,3,Regular
154,Cloud,3,Regular
154,Java,3,Regular
154,Python,3,Regular
154,MLOps,3,Regular
155,English,Nan,C1
155,GenAI,4,Advanced
155,LLM,4,Advanced
155,Node.js,4,Advanced
155,Angular,4,Advanced
155,Chatbots,4,Advanced
155,rag,4,Advanced
155,Agile,4,Advanced
155,Java,4,Advanced
155,Python,4,Advanced
155,MLOps,4,Advanced
156,Docker,4,Advanced
156,Azure,4,Advanced
156,Python,4,Advanced
156,GenerativeAI,4,Advanced
157,English,Nan,B2
157,Python,5,Master
157,AI/ML,4,Advanced
157,Open AI,4,Advanced
157,English,4,Advanced
157,Langchain,3,Regular
157,Langflow,1,Nice To Have
158,Git,3,Regular
158,Bash,3,Regular
158,PyTorch,3,Regular
158,AI,3,Regular
158,Docker,3,Regular
158,Python,3,Regular
159,Polish,Nan,C1
159,English,Nan,C1
159,Machine Learning,4,Advanced
159,CI/CD,4,Advanced
159,AI,4,Advanced
159,Kanban,4,Advanced
159,Agile,4,Advanced
159,DevOps,3,Regular
160,Machine Learning,4,Advanced
160,Python,3,Regular
160,Big Data,1,Nice To Have
161,Polish,Nan,C2
161,English,Nan,B2
161,Python,4,Advanced
161,TensorFlow,4,Advanced
161,Cloud,4,Advanced
161,AI,3,Regular
